Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,ERA,NameASCII,PlayerId,MLBAMID
"Patrick Sandoval","LAA",52.12624974463688,,,,,52.39667250084754,53.722950170254975,57.879060781778506,,,49.60400041000881,,,53.57338532905153,56.12491695916475,57.879060781778506,,3.93221486451481,"Patrick Sandoval",19447,663776
"Josh Winder","MIN",52.156012611267286,,,,,43.92990580472079,49.27839339918392,53.13393708091369,,,49.18402957626389,,,49.689481267267475,42.712098095868086,53.13393708091369,,4.391566481877663,"Josh Winder",24606,680739
"Michael Petersen","- - -",52.206571314356346,,43.8022025938957,,,45.746809005737305,47.76923327292165,52.68396759033203,,,46.027830227938566,,,47.76923327292165,,52.68396759033203,,4.955697027920257,"Michael Petersen",20827,656848
"Hunter Dobbins","- - -",52.248449042291924,,,43.87808562384711,,47.36190868559338,45.40736275530876,50.755300569935,,,,,,47.58480488424336,39.636085436182114,50.755300569935,,4.270408308714546,"Hunter Dobbins",30240,690928
"Caleb Thielbar","- - -",52.281469171697445,,,,,,50.305656677463304,56.77038008200156,61.25871658325195,,52.32077261117789,,,52.43872734035612,49.90322463524523,56.77038008200156,,3.4375009636280964,"Caleb Thielbar",10078,573204
"Drew Smyly","- - -",52.4464593069894,,43.22380705304474,,,46.76190540100536,30.92150115966797,52.65049525669643,45.85741478865455,,46.80291557312012,,,,30.92150115966797,52.65049525669643,,4.262129193058546,"Drew Smyly",11760,592767
"Prelander Berroa","- - -",52.45363983926894,,,,,49.919783401489255,51.21462833180147,,,,,,,51.21462833180147,,,,3.0483876389377667,"Prelander Berroa",22932,672860
"Luke Jackson","- - -",52.49663652735911,,41.153365362258185,,,,49.595303969642984,50.55362332351809,,,45.945608139038086,,,49.595303969642984,,50.55362332351809,,3.879766112877603,"Luke Jackson",11752,592426
"Ryan Bergert","- - -",52.524555985645584,,,,,46.175510450851085,47.51290879955054,53.774977684020996,,,42.95244186093109,,,49.25088139460637,45.11951420670849,53.774977684020996,,3.6550220319393376,"Ryan Bergert",29863,686701
"Danny Duffy","KCR",52.54513972060485,,,,,50.20250549316406,49.99888771806838,56.24762211949372,,,49.3836363725439,,,49.99888771806838,,56.24762211949372,,3.681817915917909,"Danny Duffy",3542,518633
"Austin Pruitt","- - -",52.555104504770306,,,,,55.38655007680257,53.30856170765189,58.59615184414771,,,57.810694136709536,,,53.29507916861207,56.38705825805664,58.59615184414771,,3.97976952930237,"Austin Pruitt",15290,643493
"Peter Solomon","- - -",52.5599468620456,,52.45458733857568,,,,51.4186757109886,54.68407901716821,,,51.484446066397204,,,51.4186757109886,,54.68407901716821,,6.585366160014369,"Peter Solomon",20476,656981
"Triston McKenzie","CLE",52.580677529631295,,,,,,49.59756394856208,49.231293711881975,,,46.27916603583794,,,49.59756394856208,,49.231293711881975,,4.072398331182355,"Triston McKenzie",18000,663474
"Michael Feliz","- - -",52.6140386056209,,,,,,46.36842471903021,,,,48.70381350633575,,,46.36842471903021,,,,8.280001342392186,"Michael Feliz",11903,593140
"Drew Thorpe","CHW",52.66312908304149,,49.55000061035156,,,,52.78425357216283,,,,51.54162001609802,,,54.22067149769176,45.91443053535793,,,5.481203172099596,"Drew Thorpe",31967,689672
"Tyler Glasnow","- - -",52.6819632295286,,,,,53.911551261199904,52.03603700993179,55.11608173859888,59.296895233154295,,42.55725985667745,,,52.03603700993179,,55.11608173859888,,3.2910447805110796,"Tyler Glasnow",14374,607192
"Ross Stripling","- - -",52.72915404569011,,59.49667640968605,61.87076509915865,,60.46315107620302,55.379223224370165,,56.515096911755236,,56.86828638154357,,,55.379223224370165,,,,4.722061252847312,"Ross Stripling",13273,548389
"Jordan Leasure","CHW",52.773119631871296,,,52.194496056972405,,55.92976036071777,52.27483123939284,54.280750811100006,,,,,,52.27483123939284,,54.280750811100006,,4.901786779920916,"Jordan Leasure",29950,673929
"Kyle Zimmer","KCR",52.78056713980041,,,,,55.273240407307945,53.55264082601515,56.59811239373194,,,50.97097452949075,,,53.55264082601515,,56.59811239373194,,3.8571434722098092,"Kyle Zimmer",14169,622092
"Jaime Barria","LAA",52.96877354742921,,,,,56.85124963724388,51.09706532105109,,,,44.96755798276133,,,51.09706532105109,,,,4.200798302027314,"Jaime Barria",18356,642545
"Trevor Megill","- - -",53.0810210893419,,,,,54.28559875488281,50.7182532937769,,53.67219270876984,,,,,50.7182532937769,,,,4.124409914161344,"Trevor Megill",17722,656730
"Matt Gage","- - -",53.19238354900096,,50.170489634638244,,,46.502269252654045,48.305585853020006,49.395445081922745,,,43.239518672861955,,,48.26483188280815,49.3819746129653,49.395445081922745,,2.3478268495356653,"Matt Gage",17381,657424
"Ryan Meisinger","- - -",53.195719079126285,,,,,52.576619023862094,44.20141940646701,,,,48.57812470656175,,,44.20141940646701,,,,8.999998202920318,"Ryan Meisinger",18105,664682
"Brent Suter","- - -",53.205544791547744,,,,,51.710629515830774,50.98787106904969,47.27317810058594,,,49.13562324238034,,,50.98787106904969,,47.27317810058594,,3.5924688809487013,"Brent Suter",13942,608718
"Sean Doolittle","- - -",53.205985951143155,,,49.845771153767906,,,49.41773192087809,49.02529381199887,,,,,,49.41773192087809,,49.02529381199887,,4.3085116102042385,"Sean Doolittle",1581,448281
"Justin Slaten","BOS",53.22642050849067,,49.75418333835999,,,,47.277728658523,54.18926678063735,,,,,,,47.277728658523,54.18926678063735,,3.209790625874348,"Justin Slaten",25648,686580
"Richard Fitts","BOS",53.295456004933726,,,49.65445866304285,,52.318157494068146,53.04186738855699,55.79237145643968,,,47.127870660079154,,,53.55731761494621,51.73176460266113,55.79237145643968,,3.974619385545493,"Richard Fitts",30160,690916
